tollbooth_id,road_name,route_name,tollbooth_name,direction,entrance_or_exit,notes,source
12-916,首都高速道路,湾岸線,湾岸浮島,,入口,,shutoko.jp
12-917,首都高速道路,神奈川6号川崎線,殿町,,入口,,shutoko.jp
12-919,首都高速道路,神奈川6号川崎線,殿町,,出口,,shutoko.jp
12-921,首都高速道路,湾岸線,三溪園,,入口,,shutoko.jp
12-923,首都高速道路,湾岸線,アクア湾東接続,,入口,,shutoko.jp
12-924,首都高速道路,湾岸線,浮島湾岸,東行き,入口,,shutoko.jp
12-925,首都高速道路,湾岸線,湾西アクア接続,,出口,,shutoko.jp
12-926,首都高速道路,湾岸線,浮島,,出口,,shutoko.jp
12-927,首都高速道路,湾岸線,磯子,,入口,,shutoko.jp
12-929,首都高速道路,湾岸線,杉田,,入口,第一,shutoko.jp
12-931,首都高速道路,湾岸線,杉田,,入口,第二,shutoko.jp
12-932,首都高速道路,湾岸線,杉田,東行き,出口,,shutoko.jp
12-933,首都高速道路,湾岸線,鳥浜町本線,,入口,,shutoko.jp
12-934,首都高速道路,湾岸線,鳥浜町本線,,入口,,shutoko.jp
12-935,首都高速道路,湾岸線,幸浦,,入口,,shutoko.jp
12-937,首都高速道路,湾岸線,幸浦,,出口,,shutoko.jp
12-939,首都高速道路,湾岸線,横横並木接続,,出口,,shutoko.jp
12-940,首都高速道路,湾岸線,横横並木接続,,入口,,shutoko.jp
12-941,首都高速道路,湾岸線,横横並木接続,,出口,,shutoko.jp
12-949,首都高速道路,横浜北線,横浜港北,上り,入口,,shutoko.jp
12-951,首都高速道路,横浜北線,港北第三京浜接続,,出口,,shutoko.jp
12-953,首都高速道路,横浜北線,新横浜,上り,入口,,shutoko.jp
12-955,首都高速道路,横浜北線,新横浜,,出口,,shutoko.jp
12-957,首都高速道路,横浜北線,新横浜,下り,入口,,shutoko.jp
12-959,首都高速道路,横浜北線,馬場,,入口,,shutoko.jp
12-961,首都高速道路,横浜北線,馬場,上り,出口,,shutoko.jp
12-963,首都高速道路,横浜北線,馬場,下り,出口,,shutoko.jp
12-965,首都高速道路,横浜北線,岸谷生麦,上り,入口,,shutoko.jp
12-967,首都高速道路,横浜北線,岸谷生麦,上り,出口,,shutoko.jp
12-969,首都高速道路,横浜北線,岸谷生麦,下り,入口,,shutoko.jp
12-971,首都高速道路,横浜北線,岸谷生麦,下り,出口,,shutoko.jp
12-973,首都高速道路,横浜北線,横浜港北,下り,入口,,shutoko.jp
12-975,首都高速道路,横浜北線,横浜港北,,出口,,shutoko.jp
12-977,首都高速道路,横浜北西線,首都横浜青葉,,入口,,shutoko.jp
12-979,首都高速道路,横浜北西線,首都横浜青葉,,入口,,shutoko.jp
12-981,首都高速道路,横浜北西線,首都横浜青葉,,入口,,shutoko.jp
12-982,首都高速道路,横浜北西線,首都横浜青葉,,入口,,shutoko.jp
12-983,首都高速道路,横浜北西線,首都横浜青葉,,出口,,shutoko.jp
12-984,首都高速道路,横浜北西線,首都横浜青葉,,出口,,shutoko.jp
12-985,首都高速道路,横浜北西線,首都横浜青葉,,出口,,shutoko.jp
12-986,首都高速道路,横浜北西線,首都横浜青葉,,出口,,shutoko.jp
12-990,首都高速道路,首都高速道路,首都高その他利用,,,,shutoko.jp
13-101,阪神高速道路,15号堺線,湊町,,入口,,hanshin-exp.co.jp
13-102,阪神高速道路,1号環状線,四ツ橋,,入口,,hanshin-exp.co.jp
13-103,阪神高速道路,1号環状線,信濃橋,,入口,,hanshin-exp.co.jp
13-104,阪神高速道路,11号池田線,梅田,,入口,,hanshin-exp.co.jp
13-105,阪神高速道路,1号環状線,堂島,,入口,,hanshin-exp.co.jp
13-106,阪神高速道路,1号環状線,高麗橋,,入口,,hanshin-exp.co.jp
13-107,阪神高速道路,1号環状線,長堀,,入口,,hanshin-exp.co.jp
13-108,阪神高速道路,1号環状線,夕陽丘,,入口,,hanshin-exp.co.jp
13-109,阪神高速道路,14号松原線,阿倍野,,入口,,hanshin-exp.co.jp
13-110,阪神高速道路,1号環状線,えびす町,,入口,,hanshin-exp.co.jp
13-131,阪神高速道路,11号池田線,中之島,,入口,,hanshin-exp.co.jp
13-132,阪神高速道路,11号池田線,福島,,入口,,hanshin-exp.co.jp
13-133,阪神高速道路,11号池田線,塚本,,入口,,hanshin-exp.co.jp
13-134,阪神高速道路,11号池田線,加島,,入口,,hanshin-exp.co.jp
13-135,阪神高速道路,11号池田線,豊中,南行き,,合併料金所,hanshin-exp.co.jp
13-136,阪神高速道路,11号池田線,豊中,北行き,,合併料金所,hanshin-exp.co.jp
13-137,阪神高速道路,11号池田線,豊中南,北行き,入口,,hanshin-exp.co.jp
13-138,阪神高速道路,11号池田線,豊中南,南行き,入口,,hanshin-exp.co.jp
13-139,阪神高速道路,11号池田線,豊中北,,入口,,hanshin-exp.co.jp
13-140,阪神高速道路,11号池田線,大阪空港,,,本線料金所,hanshin-exp.co.jp
13-141,阪神高速道路,11号池田線,神田,,入口,,hanshin-exp.co.jp
13-142,阪神高速道路,11号池田線,神田,,出口,,hanshin-exp.co.jp
13-161,阪神高速道路,12号守口線,南森町,,入口,,hanshin-exp.co.jp
13-162,阪神高速道路,12号守口線,扇町,,入口,,hanshin-exp.co.jp
13-163,阪神高速道路,12号守口線,長柄,,入口,,hanshin-exp.co.jp
13-164,阪神高速道路,12号守口線,都島,,入口,,hanshin-exp.co.jp
13-165,阪神高速道路,12号守口線,森小路,,入口,,hanshin-exp.co.jp
13-166,阪神高速道路,12号守口線,守口,,,本線料金所,hanshin-exp.co.jp
13-191,阪神高速道路,16号大阪港線,波除,,入口,,hanshin-exp.co.jp
13-192,阪神高速道路,16号大阪港線,本田,,入口,,hanshin-exp.co.jp
13-193,阪神高速道路,16号大阪港線,阿波座,,入口,,hanshin-exp.co.jp
13-194,阪神高速道路,13号東大阪線,法円坂,,入口,,hanshin-exp.co.jp
13-195,阪神高速道路,13号東大阪線,森之宮,,入口,,hanshin-exp.co.jp
13-196,阪神高速道路,13号東大阪線,高井田,,入口,,hanshin-exp.co.jp
13-198,阪神高速道路,13号東大阪線,長田,,,本線料金所,hanshin-exp.co.jp
13-199,阪神高速道路,13号東大阪線,東大阪荒本,,入口,,hanshin-exp.co.jp
13-200,阪神高速道路,13号東大阪線,東大阪荒本,,出口,,hanshin-exp.co.jp
13-201,阪神高速道路,13号東大阪線,東大阪,,,第一 合併料金所,hanshin-exp.co.jp
13-202,阪神高速道路,13号東大阪線,東大阪,,,第二 合併料金所,hanshin-exp.co.jp
13-221,阪神高速道路,14号松原線,文の里,,入口,,hanshin-exp.co.jp
13-222,阪神高速道路,14号松原線,駒川,,入口,,hanshin-exp.co.jp
13-223,阪神高速道路,14号松原線,平野,,入口,,hanshin-exp.co.jp
13-224,阪神高速道路,14号松原線,喜連瓜破,,入口,,hanshin-exp.co.jp
13-225,阪神高速道路,14号松原線,瓜破本線,,,本線料金所,hanshin-exp.co.jp
13-251,阪神高速道路,1号環状線,高津,,入口,,hanshin-exp.co.jp
13-252,阪神高速道路,15号堺線,汐見橋,,入口,,hanshin-exp.co.jp
13-253,阪神高速道路,15号堺線,南開,,,本線料金所,hanshin-exp.co.jp
13-254,阪神高速道路,15号堺線,津守,,入口,,hanshin-exp.co.jp
13-255,阪神高速道路,15号堺線,玉出,,入口,,hanshin-exp.co.jp
13-256,阪神高速道路,15号堺線,住之江,,入口,,hanshin-exp.co.jp
13-257,阪神高速道路,15号堺線,堺,,,本線料金所,hanshin-exp.co.jp
13-271,阪神高速道路,17号西大阪線,北津守,,出口,,hanshin-exp.co.jp
13-272,阪神高速道路,17号西大阪線,北津守,,入口,,hanshin-exp.co.jp
13-273,阪神高速道路,17号西大阪線,大正西,,出口,,hanshin-exp.co.jp
13-274,阪神高速道路,17号西大阪線,大正西,,入口,,hanshin-exp.co.jp
13-301,阪神高速道路,3号神戸線,西長堀,,入口,,hanshin-exp.co.jp
13-302,阪神高速道路,3号神戸線,中之島西,,入口,,hanshin-exp.co.jp
13-303,阪神高速道路,3号神戸線,海老江,,入口,,hanshin-exp.co.jp
13-304,阪神高速道路,3号神戸線,姫島,,入口,,hanshin-exp.co.jp
13-305,阪神高速道路,3号神戸線,大和田,,入口,,hanshin-exp.co.jp
13-311,阪神高速道路,2号淀川左岸線,正蓮寺川,,入口,,hanshin-exp.co.jp
13-312,阪神高速道路,2号淀川左岸線,大開,,入口,,hanshin-exp.co.jp
13-331,阪神高速道路,6号大和川線,三宅西,,入口,,hanshin-exp.co.jp
13-332,阪神高速道路,6号大和川線,三宅西,,出口,,hanshin-exp.co.jp
13-333,阪神高速道路,6号大和川線,三宅西本線,,,本線料金所,hanshin-exp.co.jp
13-334,阪神高速道路,6号大和川線,天美,,入口,,hanshin-exp.co.jp
13-335,阪神高速道路,6号大和川線,常磐,東行き,入口,,hanshin-exp.co.jp
13-336,阪神高速道路,6号大和川線,常磐,西行き,入口,,hanshin-exp.co.jp
13-337,阪神高速道路,6号大和川線,鉄砲,東行き,入口,,hanshin-exp.co.jp
13-338,阪神高速道路,6号大和川線,鉄砲,西行き,入口,,hanshin-exp.co.jp
13-346,阪神高速道路,15号堺線,湊町OCAT,,出口,,hanshin-exp.co.jp
13-348,阪神高速道路,1号環状線,信濃橋,,出口,,hanshin-exp.co.jp
13-349,阪神高速道路,1号環状線,土佐堀,,出口,,hanshin-exp.co.jp
13-350,阪神高速道路,1号環状線,北浜,,出口,,hanshin-exp.co.jp
13-351,阪神高速道路,1号環状線,本町,,出口,,hanshin-exp.co.jp
13-352,阪神高速道路,1号環状線,道頓堀,,出口,,hanshin-exp.co.jp
13-353,阪神高速道路,1号環状線,夕陽丘,,出口,,hanshin-exp.co.jp
13-354,阪神高速道路,1号環状線,なんば,,出口,,hanshin-exp.co.jp
13-366,阪神高速道路,11号池田線,出入橋,,出口,,hanshin-exp.co.jp
13-367,阪神高速道路,11号池田線,梅田,,出口,,hanshin-exp.co.jp
13-369,阪神高速道路,11号池田線,福島,,出口,,hanshin-exp.co.jp
13-370,阪神高速道路,11号池田線,塚本,,出口,,hanshin-exp.co.jp
13-371,阪神高速道路,11号池田線,加島,,出口,,hanshin-exp.co.jp
13-373,阪神高速道路,11号池田線,豊中南名神,北行き,出口,,hanshin-exp.co.jp
13-374,阪神高速道路,11号池田線,豊中南名神,南行き,出口,,hanshin-exp.co.jp
13-375,阪神高速道路,11号池田線,豊中南,南行き,出口,,hanshin-exp.co.jp
13-376,阪神高速道路,11号池田線,豊中北,,出口,,hanshin-exp.co.jp
13-377,阪神高速道路,11号池田線,大阪空港,,入口,,hanshin-exp.co.jp
13-378,阪神高速道路,11号池田線,大阪空港,,出口,,hanshin-exp.co.jp
13-379,阪神高速道路,11号池田線,池田,,入口,本線,hanshin-exp.co.jp
13-380,阪神高速道路,11号池田線,池田,,出口,本線,hanshin-exp.co.jp
13-381,阪神高速道路,11号池田線,川西小花,,入口,,hanshin-exp.co.jp
13-382,阪神高速道路,11号池田線,川西小花,,出口,,hanshin-exp.co.jp
13-383,阪神高速道路,11号池田線,池田木部,,入口,,hanshin-exp.co.jp
13-385,阪神高速道路,11号池田線,池田木部,,出口,,hanshin-exp.co.jp
13-387,阪神高速道路,11号池田線,豊中南,北行き,出口,,hanshin-exp.co.jp
13-396,阪神高速道路,12号守口線,南森町,,出口,,hanshin-exp.co.jp
13-397,阪神高速道路,12号守口線,扇町,,出口,,hanshin-exp.co.jp
13-398,阪神高速道路,12号守口線,長柄,,出口,,hanshin-exp.co.jp
13-399,阪神高速道路,12号守口線,城北,,出口,,hanshin-exp.co.jp
13-400,阪神高速道路,12号守口線,森小路,,出口,,hanshin-exp.co.jp
13-401,阪神高速道路,12号守口線,守口,,入口,,hanshin-exp.co.jp
13-402,阪神高速道路,12号守口線,守口,,出口,,hanshin-exp.co.jp
13-403,阪神高速道路,12号守口線,守口,,入口,本線,hanshin-exp.co.jp
13-404,阪神高速道路,12号守口線,守口,,出口,本線,hanshin-exp.co.jp
13-405,阪神高速道路,12号守口線,守口近畿道北,,入口,,hanshin-exp.co.jp
13-406,阪神高速道路,12号守口線,守口近畿道,,出口,,hanshin-exp.co.jp
13-407,阪神高速道路,12号守口線,守口近畿道南,,入口,,hanshin-exp.co.jp
13-416,阪神高速道路,16号大阪港線,波除,,出口,,hanshin-exp.co.jp
13-417,阪神高速道路,16号大阪港線,九条,,出口,,hanshin-exp.co.jp
13-418,阪神高速道路,3号神戸線,西長堀,,出口,,hanshin-exp.co.jp
13-420,阪神高速道路,16号大阪港線,阿波座,,出口,,hanshin-exp.co.jp
13-421,阪神高速道路,13号東大阪線,法円坂,,出口,,hanshin-exp.co.jp
13-422,阪神高速道路,13号東大阪線,森之宮,,出口,,hanshin-exp.co.jp
13-423,阪神高速道路,13号東大阪線,高井田,,出口,,hanshin-exp.co.jp
13-424,阪神高速道路,13号東大阪線,長田,,入口,,hanshin-exp.co.jp
13-425,阪神高速道路,13号東大阪線,長田,,出口,,hanshin-exp.co.jp
13-428,阪神高速道路,13号東大阪線,東大阪近北,西行き,入口,,hanshin-exp.co.jp
13-429,阪神高速道路,13号東大阪線,東大阪近南,東行き,出口,,hanshin-exp.co.jp
13-430,阪神高速道路,13号東大阪線,中野,,入口,,hanshin-exp.co.jp
13-431,阪神高速道路,13号東大阪線,中野,,出口,,hanshin-exp.co.jp
13-432,阪神高速道路,13号東大阪線,水走,,入口,,hanshin-exp.co.jp
13-433,阪神高速道路,13号東大阪線,水走,,出口,,hanshin-exp.co.jp
13-434,阪神高速道路,13号東大阪線,東大阪,,入口,本線,hanshin-exp.co.jp
13-435,阪神高速道路,13号東大阪線,東大阪,,出口,本線,hanshin-exp.co.jp
13-436,阪神高速道路,13号東大阪線,東大阪,東行き,出口,,hanshin-exp.co.jp
13-437,阪神高速道路,13号東大阪線,東大阪荒本近北,,入口,,hanshin-exp.co.jp
13-438,阪神高速道路,13号東大阪線,東大阪荒本近南,,入口,,hanshin-exp.co.jp
13-439,阪神高速道路,13号東大阪線,東大阪荒本,,入口,,hanshin-exp.co.jp
13-440,阪神高速道路,13号東大阪線,東大阪近南,西行き,入口,,hanshin-exp.co.jp
13-441,阪神高速道路,13号東大阪線,東大阪近北,東行き,出口,,hanshin-exp.co.jp
13-446,阪神高速道路,14号松原線,天王寺,,出口,,hanshin-exp.co.jp
13-447,阪神高速道路,14号松原線,文の里,,出口,,hanshin-exp.co.jp
13-448,阪神高速道路,14号松原線,駒川,,出口,,hanshin-exp.co.jp
13-449,阪神高速道路,14号松原線,平野,,出口,,hanshin-exp.co.jp
13-450,阪神高速道路,14号松原線,喜連瓜破,,出口,,hanshin-exp.co.jp
13-451,阪神高速道路,14号松原線,三宅,,入口,,hanshin-exp.co.jp
13-452,阪神高速道路,14号松原線,三宅,,出口,,hanshin-exp.co.jp
13-453,阪神高速道路,14号松原線,大堀,,入口,,hanshin-exp.co.jp
13-454,阪神高速道路,14号松原線,大堀,,出口,,hanshin-exp.co.jp
13-457,阪神高速道路,14号松原線,松原JCT,,入口,,hanshin-exp.co.jp
13-458,阪神高速道路,14号松原線,松原JCT,,出口,,hanshin-exp.co.jp
13-459,阪神高速道路,14号松原線,松原,,入口,本線,hanshin-exp.co.jp
13-460,阪神高速道路,14号松原線,松原,,出口,本線,hanshin-exp.co.jp
13-461,阪神高速道路,14号松原線,松原近畿道,,入口,,hanshin-exp.co.jp
13-462,阪神高速道路,14号松原線,松原近畿道,,出口,,hanshin-exp.co.jp
13-466,阪神高速道路,15号堺線,湊町,,出口,,hanshin-exp.co.jp
13-467,阪神高速道路,15号堺線,芦原,,出口,,hanshin-exp.co.jp
13-468,阪神高速道路,15号堺線,津守,,出口,,hanshin-exp.co.jp
13-469,阪神高速道路,15号堺線,玉出,,出口,,hanshin-exp.co.jp
13-470,阪神高速道路,15号堺線,住之江,,出口,,hanshin-exp.co.jp
13-471,阪神高速道路,15号堺線,堺,,入口,,hanshin-exp.co.jp
13-472,阪神高速道路,15号堺線,堺,,出口,,hanshin-exp.co.jp
13-473,阪神高速道路,15号堺線,堺,,入口,本線,hanshin-exp.co.jp
13-474,阪神高速道路,15号堺線,堺,,出口,本線,hanshin-exp.co.jp
13-481,阪神高速道路,17号西大阪線,大正東,,入口,,hanshin-exp.co.jp
13-482,阪神高速道路,17号西大阪線,大正東,,出口,,hanshin-exp.co.jp
13-483,阪神高速道路,17号西大阪線,弁天町,,入口,,hanshin-exp.co.jp
13-484,阪神高速道路,17号西大阪線,弁天町,,出口,,hanshin-exp.co.jp
13-485,阪神高速道路,17号西大阪線,安治川,,入口,本線,hanshin-exp.co.jp
